image_filename,image_height,image_width,Region ID,Region Type,Region Value,Region Coords,Line ID,Line Coords,Word ID,Word Coords,Word Text,Confidence
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l1,"76,401 679,401 679,417 76,417",Page1_Block6_l1_w7,"405,404 422,404 422,414 405,414",ON,0.7300000191
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l1,"76,401 679,401 679,417 76,417",Page1_Block6_l1_w8,"433,405 492,405 492,416 433,416",COUNCIL,0.8457142711
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l1,"76,401 679,401 679,417 76,417",Page1_Block6_l1_w9,"504,406 528,406 528,415 504,415",FOR,0.7200000286
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l1,"76,401 679,401 679,417 76,417",Page1_Block6_l1_w10,"539,406 600,406 600,416 539,416",TOBACCO,0.8642857075
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l1,"76,401 679,401 679,417 76,417",Page1_Block6_l1_w11,"611,406 679,406 679,417 611,417",RESEARCH,0.8550000191
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l2,"77,416 349,416 349,429 77,429",Page1_Block6_l2_w1,"77,416 82,416 82,427 77,427",7,1
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l2,"77,416 349,416 349,429 77,429",Page1_Block6_l2_w2,"94,417 102,417 102,426 94,426",X,1
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l2,"77,416 349,416 349,429 77,429",Page1_Block6_l2_w3,"114,416 127,416 127,426 114,426",10,0.4350000024
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l2,"77,416 349,416 349,429 77,429",Page1_Block6_l2_w4,"138,416 190,416 190,427 138,427",ANNUAL,0.823333323
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l2,"77,416 349,416 349,429 77,429",Page1_Block6_l2_w5,"201,417 253,417 253,427 201,427",REPORT,0.728333354
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l2,"77,416 349,416 349,429 77,429",Page1_Block6_l2_w6,"264,417 349,417 349,429 264,429",ENVELOPES.,0.8849999905
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l3,"75,446 654,446 654,463 75,463",Page1_Block6_l3_w1,"75,446 128,446 128,457 75,457",ANNUAL,1
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l3,"75,446 654,446 654,463 75,463",Page1_Block6_l3_w2,"139,447 190,447 190,457 139,457",REPORT,0.9283333421
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l3,"75,446 654,446 654,463 75,463",Page1_Block6_l3_w3,"201,447 244,447 244,457 201,457",BOOKS,0.7279999852
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l3,"75,446 654,446 654,463 75,463",Page1_Block6_l3_w4,"257,447 324,447 324,458 257,458",INSERTED,0.7074999809
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l3,"75,446 654,446 654,463 75,463",Page1_Block6_l3_w5,"337,449 368,449 368,459 337,459",INTO,0.9375
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l3,"75,446 654,446 654,463 75,463",Page1_Block6_l3_w6,"380,449 463,449 463,462 380,462","ENVELOPES,",0.7929999828
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l3,"75,446 654,446 654,463 75,463",Page1_Block6_l3_w7,"477,450 511,450 511,460 477,460",HAND,0.8349999785
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l3,"75,446 654,446 654,463 75,463",Page1_Block6_l3_w8,"522,451 580,451 580,463 522,463","SEALED,",0.8971428275
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l3,"75,446 654,446 654,463 75,463",Page1_Block6_l3_w9,"592,451 654,451 654,461 592,461",METERED,0.7242857218
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l4,"75,461 322,461 322,474 75,474",Page1_Block6_l4_w1,"75,461 102,461 102,471 75,471",AND,1
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l4,"75,461 322,461 322,474 75,474",Page1_Block6_l4_w2,"112,462 164,462 164,472 112,472",MAILED,0.6083333492
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l4,"75,461 322,461 322,474 75,474",Page1_Block6_l4_w3,"175,462 218,462 218,472 175,472",THIRD,0.7419999838
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l4,"75,461 322,461 322,474 75,474",Page1_Block6_l4_w4,"227,462 271,462 271,472 227,472",CLASS,1
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l4,"75,461 322,461 322,474 75,474",Page1_Block6_l4_w5,"282,462 322,462 322,474 282,474",MAIL.,0.6340000033
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l5,"75,487 346,487 346,504 75,504",Page1_Block6_l5_w1,"75,492 129,492 129,502 75,502",CANADA,0.8183333278
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l5,"75,487 346,487 346,504 75,504",Page1_Block6_l5_w2,"138,492 191,492 191,502 138,502",MAILED,0.6683333516
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l5,"75,487 346,487 346,504 75,504",Page1_Block6_l5_w3,"200,493 262,493 262,503 200,503",PRINTED,0.9628571272
11315936.tif,1000,771,Page1_Block6,language,en-US,"74,401 681,401 681,507 74,507",Page1_Block6_l5,"75,487 346,487 346,504 75,504",Page1_Block6_l5_w4,"269,487 346,487 346,504 269,504",MATTER...',0.8159999847
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l1,"521,525 590,525 590,537 521,537",Page1_Block7_l1_w1,"521,525 590,525 590,537 521,537",$1090.00,0.8050000072
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l2,"324,539 589,539 589,553 324,553",Page1_Block7_l2_w1,"324,539 351,539 351,550 324,550",TAX,1
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l2,"324,539 589,539 589,553 324,553",Page1_Block7_l2_w2,"359,539 377,539 377,549 359,549",ON,1
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l2,"324,539 589,539 589,553 324,553",Page1_Block7_l2_w3,"387,540 403,540 403,550 387,550",NY,1
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l2,"324,539 589,539 589,553 324,553",Page1_Block7_l2_w4,"414,540 447,540 447,550 414,550",PART,1
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l2,"324,539 589,539 589,553 324,553",Page1_Block7_l2_w5,"459,539 519,539 519,553 459,553",(49.35),0.4671428502
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l2,"324,539 589,539 589,553 324,553",Page1_Block7_l2_w6,"556,541 589,541 589,552 556,552",4.08,0.7975000143
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l3,"325,554 589,554 589,567 325,567",Page1_Block7_l3_w1,"325,554 385,554 385,564 325,564",POSTAGE,0.8700000048
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l3,"325,554 589,554 589,567 325,567",Page1_Block7_l3_w2,"530,556 589,556 589,567 530,567",2618.20,0.8100000024
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l4,"522,568 589,568 589,582 522,582",Page1_Block7_l4_w1,"522,568 589,568 589,582 522,582",$3712.28,0.8212500215
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l5,"76,583 136,583 136,593 76,593",Page1_Block7_l5_w1,"76,583 136,583 136,593 76,593",POSTAGE,0.8928571343
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l6,"73,593 269,593 269,610 73,610",Page1_Block7_l6_w1,"73,593 119,593 119,610 73,610",275f“,0.574000001
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l6,"73,593 269,593 269,610 73,610",Page1_Block7_l6_w2,"130,597 137,597 137,610 130,610",@,0.3199999928
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l6,"73,593 269,593 269,610 73,610",Page1_Block7_l6_w3,"149,599 171,599 171,609 149,609",.95,0.6966666579
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l6,"73,593 269,593 269,610 73,610",Page1_Block7_l6_w4,"182,601 189,601 189,607 182,607",=,1
11315936.tif,1000,771,Page1_Block7,language,en-US,"72,521 592,521 592,614 72,614",Page1_Block7_l6,"73,593 269,593 269,610 73,610",Page1_Block7_l6_w5,"201,597 269,597 269,610 201,610",$2618.20,0.9187499881
11315942.tif,1000,771,Page1_Block1,language,en-US,"58,11 101,11 101,21 58,21",Page1_Block1_l1,"59,11 99,11 99,19 59,19",Page1_Block1_l1_w1,"59,11 99,11 99,19 59,19",929-5275,0.5874999762
11315942.tif,1000,771,Page1_Block2,language,en-US,"46,199 65,199 65,208 46,208",Page1_Block2_l1,"46,199 63,199 63,206 46,206",Page1_Block2_l1_w1,"46,199 63,199 63,206 46,206",TO:,0.6266666651
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l1,"223,31 546,31 546,52 223,52",Page1_Block4_l1_w1,"223,31 323,31 323,49 223,49",Adams,0.8119999766
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l1,"223,31 546,31 546,52 223,52",Page1_Block4_l1_w2,"336,31 421,31 421,52 336,52",Letter,0.5199999809
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l1,"223,31 546,31 546,52 223,52",Page1_Block4_l1_w3,"432,32 480,32 480,51 432,51","Co.,",0.5649999976
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l1,"223,31 546,31 546,52 223,52",Page1_Block4_l1_w4,"493,32 546,32 546,49 493,49",Inc.,0.6725000143
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l2,"315,59 455,59 455,69 315,69",Page1_Block4_l2_w1,"315,59 331,59 331,68 315,68",55,0.7300000191
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l2,"315,59 455,59 455,69 315,69",Page1_Block4_l2_w2,"339,59 394,59 394,69 339,69",VANDAM,0.7666666508
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l2,"315,59 455,59 455,69 315,69",Page1_Block4_l2_w3,"403,59 455,59 455,69 403,69",STREET,0.8833333254
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l3,"303,76 468,76 468,88 303,88",Page1_Block4_l3_w1,"303,76 332,76 332,86 303,86",NEW,0.7900000215
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l3,"303,76 468,76 468,88 303,88",Page1_Block4_l3_w2,"340,77 379,77 379,88 340,88","YORK,",0.8399999738
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l3,"303,76 468,76 468,88 303,88",Page1_Block4_l3_w3,"388,77 400,77 400,86 388,86",N.,0.6750000119
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l3,"303,76 468,76 468,88 303,88",Page1_Block4_l3_w4,"409,77 419,77 419,86 409,86",Y.,0.8149999976
11315942.tif,1000,771,Page1_Block4,language,en-US,"223,31 548,31 548,90 223,90",Page1_Block4_l3,"303,76 468,76 468,88 303,88",Page1_Block4_l3_w5,"428,77 468,77 468,86 428,86",10013,0.6579999924
11315942.tif,1000,771,Page1_Block5,language,en-US,"476,139 619,139 619,161 476,161",Page1_Block5_l1,"514,140 617,140 617,153 514,153",Page1_Block5_l1_w1,"514,140 547,140 547,150 514,150",JULY,0.6999999881
11315942.tif,1000,771,Page1_Block5,language,en-US,"476,139 619,139 619,161 476,161",Page1_Block5_l1,"514,140 617,140 617,153 514,153",Page1_Block5_l1_w2,"558,140 617,140 617,153 558,153","21,1982",0.7228571177
11315942.tif,1000,771,Page1_Block5,language,en-US,"476,139 619,139 619,161 476,161",Page1_Block5_l2,"476,153 500,153 500,159 476,159",Page1_Block5_l2_w1,"476,153 500,153 500,159 476,159",DATE,0.2899999917
11315942.tif,1000,771,Page1_Block6,language,en-US,"68,186 300,186 300,232 68,232",Page1_Block6_l1,"78,187 298,187 298,197 78,197",Page1_Block6_l1_w1,"78,187 138,187 138,197 78,197",LEONARD,0.6714285612
11315942.tif,1000,771,Page1_Block6,language,en-US,"68,186 300,186 300,232 68,232",Page1_Block6_l1,"78,187 298,187 298,197 78,197",Page1_Block6_l1_w2,"149,187 182,187 182,197 149,197",ZAHN,0.7174999714
11315942.tif,1000,771,Page1_Block6,language,en-US,"68,186 300,186 300,232 68,232",Page1_Block6_l1,"78,187 298,187 298,197 78,197",Page1_Block6_l1_w3,"193,187 199,187 199,197 193,197",6,0.2399999946
11315942.tif,1000,771,Page1_Block6,language,en-US,"68,186 300,186 300,232 68,232",Page1_Block6_l1,"78,187 298,187 298,197 78,197",Page1_Block6_l1_w4,"210,187 298,187 298,197 210,197",ASSOCIATES,0.8420000076
11315942.tif,1000,771,Page1_Block6,language,en-US,"68,186 300,186 300,232 68,232",Page1_Block6_l2,"78,202 209,202 209,214 78,214",Page1_Block6_l2_w1,"78,203 93,203 93,214 78,214",13,0.349999994
11315942.tif,1000,771,Page1_Block6,language,en-US,"68,186 300,186 300,232 68,232",Page1_Block6_l2,"78,202 209,202 209,214 78,214",Page1_Block6_l2_w2,"105,202 164,202 164,212 105,212",LINCOLN,0.7971428633
11315942.tif,1000,771,Page1_Block6,language,en-US,"68,186 300,186 300,232 68,232",Page1_Block6_l2,"78,202 209,202 209,214 78,214",Page1_Block6_l2_w3,"176,202 209,202 209,212 176,212",ROAD,0.7850000262
11315942.tif,1000,771,Page1_Block6,language,en-US,"68,186 300,186 300,232 68,232",Page1_Block6_l3,"68,217 244,217 244,230 68,230",Page1_Block6_l3_w1,"68,218 154,218 154,230 68,230","GREATNECK,",0.7580000162
11315942.tif,1000,771,Page1_Block6,language,en-US,"68,186 300,186 300,232 68,232",Page1_Block6_l3,"68,217 244,217 244,230 68,230",Page1_Block6_l3_w2,"166,217 183,217 183,227 166,227",NY,0.2700000107
11315942.tif,1000,771,Page1_Block6,language,en-US,"68,186 300,186 300,232 68,232",Page1_Block6_l3,"68,217 244,217 244,230 68,230",Page1_Block6_l3_w3,"203,217 244,217 244,227 203,227",11021,0.8840000033
11315942.tif,1000,771,Page1_Block7,language,en-US,"476,183 538,183 538,191 476,191",Page1_Block7_l1,"476,183 536,183 536,189 476,189",Page1_Block7_l1_w1,"476,184 515,184 515,189 476,189",INVOICE,0.7400000095
11315942.tif,1000,771,Page1_Block7,language,en-US,"476,183 538,183 538,191 476,191",Page1_Block7_l1,"476,183 536,183 536,189 476,189",Page1_Block7_l1_w2,"520,183 536,183 536,189 520,189",NO.,0.6533333063
11315942.tif,1000,771,Page1_Block8,language,en-US,"549,185 584,185 584,198 549,198",Page1_Block8_l1,"550,185 582,185 582,196 550,196",Page1_Block8_l1_w1,"550,185 582,185 582,196 550,196",4907,0.5824999809
11315942.tif,1000,771,Page1_Block9,language,en-US,"476,213 563,213 563,221 476,221",Page1_Block9_l1,"477,213 561,213 561,219 477,219",Page1_Block9_l1_w1,"477,214 502,214 502,219 477,219",YOUR,0.3774999976
11315942.tif,1000,771,Page1_Block9,language,en-US,"476,213 563,213 563,221 476,221",Page1_Block9_l1,"477,213 561,213 561,219 477,219",Page1_Block9_l1_w2,"507,213 539,213 539,219 507,219",OROtR,0.2680000067
11315942.tif,1000,771,Page1_Block9,language,en-US,"476,213 563,213 563,221 476,221",Page1_Block9_l1,"477,213 561,213 561,219 477,219",Page1_Block9_l1_w3,"545,213 561,213 561,219 545,219",NO.,0.9033333063
11315942.tif,1000,771,Page1_Block10,language,en-US,"477,244 510,244 510,251 477,251",Page1_Block10_l1,"477,244 508,244 508,249 477,249",Page1_Block10_l1_w1,"477,244 508,244 508,249 477,249",ROUTE,0.4460000098
11315942.tif,1000,771,Page1_Block11,language,en-US,"477,273 541,273 541,288 477,288",Page1_Block11_l1,"477,274 540,274 540,286 477,286",Page1_Block11_l1_w1,"477,274 503,274 503,279 477,279",TKRM,0.3425000012
11315942.tif,1000,771,Page1_Block11,language,en-US,"477,273 541,273 541,288 477,288",Page1_Block11_l1,"477,274 540,274 540,286 477,286",Page1_Block11_l1_w2,"504,274 540,274 540,286 504,286",*’NET,0.5640000105
11315942.tif,1000,771,Page1_Block12,language,en-US,"177,367 542,367 542,396 177,396",Page1_Block12_l1,"178,367 540,367 540,379 178,379",Page1_Block12_l1_w1,"178,369 211,369 211,379 178,379",LIST,0.8125
11315942.tif,1000,771,Page1_Block12,language,en-US,"177,367 542,367 542,396 177,396",Page1_Block12_l1,"178,367 540,367 540,379 178,379",Page1_Block12_l1_w2,"221,368 317,368 317,378 221,378",MAINTENANCE,0.6572727561
11315942.tif,1000,771,Page1_Block12,language,en-US,"177,367 542,367 542,396 177,396",Page1_Block12_l1,"178,367 540,367 540,379 178,379",Page1_Block12_l1_w3,"328,368 345,368 345,378 328,378",ON,0.2300000042
11315942.tif,1000,771,Page1_Block12,language,en-US,"177,367 542,367 542,396 177,396",Page1_Block12_l1,"178,367 540,367 540,379 178,379",Page1_Block12_l1_w4,"355,368 380,368 380,377 355,377",CTR,1
11315942.tif,1000,771,Page1_Block12,language,en-US,"177,367 542,367 542,396 177,396",Page1_Block12_l1,"178,367 540,367 540,379 178,379",Page1_Block12_l1_w5,"391,368 397,368 397,377 391,377",S,0.2700000107
11315942.tif,1000,771,Page1_Block12,language,en-US,"177,367 542,367 542,396 177,396",Page1_Block12_l1,"178,367 540,367 540,379 178,379",Page1_Block12_l1_w6,"409,367 443,367 443,377 409,377",ZAHN,0.8374999762
11315942.tif,1000,771,Page1_Block12,language,en-US,"177,367 542,367 542,396 177,396",Page1_Block12_l1,"178,367 540,367 540,379 178,379",Page1_Block12_l1_w7,"453,367 540,367 540,377 453,377",CATEGORIES,0.8389999866
11315942.tif,1000,771,Page1_Block12,language,en-US,"177,367 542,367 542,396 177,396",Page1_Block12_l2,"294,382 424,382 424,394 294,394",Page1_Block12_l2_w1,"294,382 424,382 424,394 294,394",6/22/81-7/19/82,0.6873333454
11315942.tif,1000,771,Page1_Block14,language,en-US,"70,445 623,445 623,489 70,489",Page1_Block14_l1,"72,445 176,445 176,455 72,455",Page1_Block14_l1_w1,"72,445 87,445 87,455 72,455",24,0.5049999952
11315942.tif,1000,771,Page1_Block14,language,en-US,"70,445 623,445 623,489 70,489",Page1_Block14_l1,"72,445 176,445 176,455 72,455",Page1_Block14_l1_w2,"97,445 176,445 176,455 97,455",ADDITIONS,0.7166666389
11315942.tif,1000,771,Page1_Block14,language,en-US,"70,445 623,445 623,489 70,489",Page1_Block14_l2,"72,460 158,460 158,470 72,470",Page1_Block14_l2_w1,"72,460 87,460 87,470 72,470",28,1
11315942.tif,1000,771,Page1_Block14,language,en-US,"70,445 623,445 623,489 70,489",Page1_Block14_l2,"72,460 158,460 158,470 72,470",Page1_Block14_l2_w2,"98,460 158,460 158,470 98,470",CHANGES,0.7571428418
11315942.tif,1000,771,Page1_Block14,language,en-US,"70,445 623,445 623,489 70,489",Page1_Block14_l3,"72,471 621,471 621,487 72,487",Page1_Block14_l3_w1,"72,476 86,476 86,487 72,487",52,0.6700000167
11315942.tif,1000,771,Page1_Block14,language,en-US,"70,445 623,445 623,489 70,489",Page1_Block14_l3,"72,471 621,471 621,487 72,487",Page1_Block14_l3_w2,"99,475 149,475 149,486 99,486",PLATES,0.8916666508
11315942.tif,1000,771,Page1_Block14,language,en-US,"70,445 623,445 623,489 70,489",Page1_Block14_l3,"72,471 621,471 621,487 72,487",Page1_Block14_l3_w3,"160,475 230,475 230,485 160,485",EMBOSSED,0.5149999857
11315942.tif,1000,771,Page1_Block14,language,en-US,"70,445 623,445 623,489 70,489",Page1_Block14_l3,"72,471 621,471 621,487 72,487",Page1_Block14_l3_w4,"241,474 248,474 248,486 241,486",@,0.7799999714
11315942.tif,1000,771,Page1_Block14,language,en-US,"70,445 623,445 623,489 70,489",Page1_Block14_l3,"72,471 621,471 621,487 72,487",Page1_Block14_l3_w5,"261,474 292,474 292,485 261,485",.75$,0.6474999785
11315942.tif,1000,771,Page1_Block14,language,en-US,"70,445 623,445 623,489 70,489",Page1_Block14_l3,"72,471 621,471 621,487 72,487",Page1_Block14_l3_w6,"303,474 337,474 337,484 303,484",EACH,0.7900000215
11315942.tif,1000,771,Page1_Block14,language,en-US,"70,445 623,445 623,489 70,489",Page1_Block14_l3,"72,471 621,471 621,487 72,487",Page1_Block14_l3_w7,"571,471 621,471 621,483 571,483",$39.00,0.676666677
